latitude,longitude,time,pressure,temperature,salinity
-0.844,49.681,2019-02-10 13:19:35.000010496,29.8,27.756,35.389412
-0.844,49.681,2019-02-10 13:19:35.000010496,35.0,27.671,35.38818
-0.844,49.681,2019-02-10 13:19:35.000010496,40.6,27.45,35.381565
-0.844,49.681,2019-02-10 13:19:35.000010496,45.5,27.061,35.38503
-0.844,49.681,2019-02-10 13:19:35.000010496,50.6,26.583,35.38627
-0.844,49.681,2019-02-10 13:19:35.000010496,55.4,26.083,35.390907
-0.844,49.681,2019-02-10 13:19:35.000010496,60.3,25.932,35.39453
-0.844,49.681,2019-02-10 13:19:35.000010496,70.4,25.729,35.394142
-0.844,49.681,2019-02-10 13:19:35.000010496,80.5,25.354,35.392727
-0.844,49.681,2019-02-10 13:19:35.000010496,90.5,24.535,35.408638
-0.844,49.681,2019-02-10 13:19:35.000010496,100.2,24.037,35.404213
-0.844,49.681,2019-02-10 13:19:35.000010496,109.3,23.429,35.345512
-0.844,49.681,2019-02-10 13:19:35.000010496,120.7,20.095,35.37719
-0.844,49.681,2019-02-10 13:19:35.000010496,130.5,17.929,35.289757
-0.844,49.681,2019-02-10 13:19:35.000010496,140.5,16.49,35.242638
-0.844,49.681,2019-02-10 13:19:35.000010496,150.0,16.141,35.231434
-0.844,49.681,2019-02-10 13:19:35.000010496,160.2,16.075,35.223553
-0.844,49.681,2019-02-10 13:19:35.000010496,167.9,16.0,35.22064
-0.844,49.681,2019-02-10 13:19:35.000010496,180.7,15.841,35.204727
-0.844,49.681,2019-02-10 13:19:35.000010496,189.9,15.016,35.197876
-0.844,49.681,2019-02-10 13:19:35.000010496,199.5,14.863,35.192337
-0.844,49.681,2019-02-10 13:19:35.000010496,209.2,14.591,35.186
-0.844,49.681,2019-02-10 13:19:35.000010496,220.3,14.377,35.17388
-0.844,49.681,2019-02-10 13:19:35.000010496,229.9,13.987,35.163372
-0.844,49.681,2019-02-10 13:19:35.000010496,240.3,13.703,35.14892
-0.844,49.681,2019-02-10 13:19:35.000010496,249.6,13.095,35.1201
-0.844,49.681,2019-02-10 13:19:35.000010496,259.6,12.665,35.093838
-0.844,49.681,2019-02-10 13:19:35.000010496,270.0,12.296,35.075493
-0.844,49.681,2019-02-10 13:19:35.000010496,279.7,12.037,35.062
-0.844,49.681,2019-02-10 13:19:35.000010496,298.0,11.776,35.04499
-0.844,49.681,2019-02-10 13:19:35.000010496,320.1,11.468,35.016285
-0.844,49.681,2019-02-10 13:19:35.000010496,339.8,11.082,35.00847
-0.844,49.681,2019-02-10 13:19:35.000010496,360.4,11.088,35.021946
-0.844,49.681,2019-02-10 13:19:35.000010496,379.6,10.843,34.994976
-0.844,49.681,2019-02-10 13:19:35.000010496,399.5,10.613,34.977795
-0.844,49.681,2019-02-10 13:19:35.000010496,419.9,10.468,34.95894
-0.844,49.681,2019-02-10 13:19:35.000010496,439.4,10.266,34.92788
-0.844,49.681,2019-02-10 13:19:35.000010496,457.5,10.125,34.926132
-0.844,49.681,2019-02-10 13:19:35.000010496,479.9,9.823,34.93357
-0.844,49.681,2019-02-10 13:19:35.000010496,500.4,9.813,34.95062
-0.844,49.681,2019-02-10 13:19:35.000010496,549.7,9.711,34.985775
-0.844,49.681,2019-02-10 13:19:35.000010496,600.3,9.363,34.968994
-0.844,49.681,2019-02-10 13:19:35.000010496,650.1,8.846,34.993656
-0.844,49.681,2019-02-10 13:19:35.000010496,699.8,8.696,35.054638
-0.844,49.681,2019-02-10 13:19:35.000010496,750.0,8.469,35.044773
-0.844,49.681,2019-02-10 13:19:35.000010496,799.6,8.147,35.059692
-0.844,49.681,2019-02-10 13:19:35.000010496,850.4,7.895,35.057613
-0.844,49.681,2019-02-10 13:19:35.000010496,900.0,7.771,35.092937
-0.844,49.681,2019-02-10 13:19:35.000010496,950.2,7.2,35.047874
-0.844,49.681,2019-02-10 13:19:35.000010496,999.5,6.805,35.003815
-0.844,49.681,2019-02-10 13:19:35.000010496,1049.6,6.536,34.97578
-0.844,49.681,2019-02-10 13:19:35.000010496,1099.9,6.328,34.960964
-0.844,49.681,2019-02-10 13:19:35.000010496,1149.8,5.938,34.940662
-0.844,49.681,2019-02-10 13:19:35.000010496,1200.5,5.932,34.950874
-0.844,49.681,2019-02-10 13:19:35.000010496,1250.1,5.652,34.93884
-0.844,49.681,2019-02-10 13:19:35.000010496,1300.2,5.437,34.90999
-0.844,49.681,2019-02-10 13:19:35.000010496,1350.1,5.108,34.90072
-0.844,49.681,2019-02-10 13:19:35.000010496,1400.5,5.088,34.90278
-0.844,49.681,2019-02-10 13:19:35.000010496,1450.2,4.995,34.89578
-0.844,49.681,2019-02-10 13:19:35.000010496,1500.4,4.912,34.88504
-0.844,49.681,2019-02-10 13:19:35.000010496,1599.7,4.21,34.846027
-0.844,49.681,2019-02-10 13:19:35.000010496,1700.0,3.666,34.819927
-0.844,49.681,2019-02-10 13:19:35.000010496,1799.9,3.419,34.809948
-0.844,49.681,2019-02-10 13:19:35.000010496,1899.6,3.157,34.798946
-0.844,49.681,2019-02-10 13:19:35.000010496,2000.0,2.937,34.789864
-7.543,60.932,2019-02-20 22:39:46.002417152,4.5,29.833,34.209343
-7.543,60.932,2019-02-20 22:39:46.002417152,9.3,29.836,34.210335
-7.543,60.932,2019-02-20 22:39:46.002417152,18.7,29.712,34.205353
-7.543,60.932,2019-02-20 22:39:46.002417152,29.5,29.523,34.2723
-7.543,60.932,2019-02-20 22:39:46.002417152,39.2,29.002,34.599094
-7.543,60.932,2019-02-20 22:39:46.002417152,49.3,27.386,34.986862
-7.543,60.932,2019-02-20 22:39:46.002417152,59.100002,25.737,35.068825
-7.543,60.932,2019-02-20 22:39:46.002417152,69.2,24.26,35.047855
-7.543,60.932,2019-02-20 22:39:46.002417152,79.399994,22.785,34.974922
-7.543,60.932,2019-02-20 22:39:46.002417152,89.2,21.36,34.91501
-7.543,60.932,2019-02-20 22:39:46.002417152,99.399994,20.128,35.057915
-7.543,60.932,2019-02-20 22:39:46.002417152,108.7,18.91,35.138878
-7.543,60.932,2019-02-20 22:39:46.002417152,119.2,18.387,35.125904
-7.543,60.932,2019-02-20 22:39:46.002417152,128.9,17.569,35.12892
-7.543,60.932,2019-02-20 22:39:46.002417152,139.0,16.767,35.12894
-7.543,60.932,2019-02-20 22:39:46.002417152,148.7,16.158,35.155903
-7.543,60.932,2019-02-20 22:39:46.002417152,158.7,15.919,35.1489
-7.543,60.932,2019-02-20 22:39:46.002417152,168.4,15.364,35.139946
-7.543,60.932,2019-02-20 22:39:46.002417152,178.3,14.926,35.12097
-7.543,60.932,2019-02-20 22:39:46.002417152,188.3,14.41,35.09598
-7.543,60.932,2019-02-20 22:39:46.002417152,198.4,13.954,35.093
-7.543,60.932,2019-02-20 22:39:46.002417152,208.5,13.675,35.07301
-7.543,60.932,2019-02-20 22:39:46.002417152,218.9,13.367,35.052032
-7.543,60.932,2019-02-20 22:39:46.002417152,228.7,13.062,35.03605
-7.543,60.932,2019-02-20 22:39:46.002417152,238.59999,12.936,35.028034
-7.543,60.932,2019-02-20 22:39:46.002417152,248.4,12.812,35.022057
-7.543,60.932,2019-02-20 22:39:46.002417152,258.90002,12.632,35.01605
-7.543,60.932,2019-02-20 22:39:46.002417152,268.30002,12.515,35.00808
-7.543,60.932,2019-02-20 22:39:46.002417152,278.5,12.274,34.99808
-7.543,60.932,2019-02-20 22:39:46.002417152,288.5,12.055,34.99109
-7.543,60.932,2019-02-20 22:39:46.002417152,298.40002,11.836,34.981102
-7.543,60.932,2019-02-20 22:39:46.002417152,308.2,11.555,34.966114
-7.543,60.932,2019-02-20 22:39:46.002417152,318.80002,11.448,34.96013
-7.543,60.932,2019-02-20 22:39:46.002417152,328.7,11.264,34.95114
-7.543,60.932,2019-02-20 22:39:46.002417152,338.80002,11.227,34.945126
-7.543,60.932,2019-02-20 22:39:46.002417152,348.1,11.079,34.93415
-7.543,60.932,2019-02-20 22:39:46.002417152,358.5,10.97,34.92515
-7.543,60.932,2019-02-20 22:39:46.002417152,378.5,10.523,34.886192
-7.543,60.932,2019-02-20 22:39:46.002417152,398.80002,10.327,34.874195
-7.543,60.932,2019-02-20 22:39:46.002417152,448.7,9.899,34.846214
-7.543,60.932,2019-02-20 22:39:46.002417152,498.90002,9.402,34.824234
-7.543,60.932,2019-02-20 22:39:46.002417152,548.7,9.034,34.814247
-7.543,60.932,2019-02-20 22:39:46.002417152,598.9,8.569,34.798286
-7.543,60.932,2019-02-20 22:39:46.002417152,648.60004,8.239,34.803276
-7.543,60.932,2019-02-20 22:39:46.002417152,698.8,7.854,34.789284
-7.543,60.932,2019-02-20 22:39:46.002417152,749.10004,7.502,34.792305
-7.543,60.932,2019-02-20 22:39:46.002417152,798.9,7.215,34.783325
-7.543,60.932,2019-02-20 22:39:46.002417152,848.9,6.942,34.788303
-7.543,60.932,2019-02-20 22:39:46.002417152,899.10004,6.682,34.788322
-7.543,60.932,2019-02-20 22:39:46.002417152,948.7,6.408,34.78233
-7.543,60.932,2019-02-20 22:39:46.002417152,998.60004,6.085,34.78433
-7.543,60.932,2019-02-20 22:39:46.002417152,1049.2,5.869,34.782352
-7.543,60.932,2019-02-20 22:39:46.002417152,1098.8999,5.623,34.77435
-7.543,60.932,2019-02-20 22:39:46.002417152,1148.8999,5.426,34.775356
-7.543,60.932,2019-02-20 22:39:46.002417152,1198.7999,5.203,34.770355
-7.543,60.932,2019-02-20 22:39:46.002417152,1248.6,4.945,34.761387
-7.543,60.932,2019-02-20 22:39:46.002417152,1298.7999,4.65,34.757378
-7.543,60.932,2019-02-20 22:39:46.002417152,1348.7,4.497,34.765377
-7.543,60.932,2019-02-20 22:39:46.002417152,1398.6,4.266,34.76338
-7.543,60.932,2019-02-20 22:39:46.002417152,1448.8999,4.07,34.76139
-7.543,60.932,2019-02-20 22:39:46.002417152,1498.8999,3.97,34.76939
-7.543,60.932,2019-02-20 22:39:46.002417152,1548.7,3.824,34.770382
-7.543,60.932,2019-02-20 22:39:46.002417152,1598.3999,3.666,34.767387
-7.543,60.932,2019-02-20 22:39:46.002417152,1648.5,3.502,34.765392
-7.543,60.932,2019-02-20 22:39:46.002417152,1699.0,3.303,34.763412
-7.543,60.932,2019-02-20 22:39:46.002417152,1748.7,3.171,34.763416
-7.543,60.932,2019-02-20 22:39:46.002417152,1798.7,3.065,34.761414
-7.543,60.932,2019-02-20 22:39:46.002417152,1848.6,2.975,34.75842
-7.543,60.932,2019-02-20 22:39:46.002417152,1898.7,2.854,34.757416
-7.543,60.932,2019-02-20 22:39:46.002417152,1948.6,2.709,34.75442
-7.543,60.932,2019-02-20 22:39:46.002417152,1999.3999,2.658,34.75344
-7.543,60.932,2019-02-20 22:39:46.002417152,2000.0,2.658,34.75345
-38.007,25.454,2019-02-07 15:15:46.001631232,6.7999997,22.302,35.54979
-38.007,25.454,2019-02-07 15:15:46.001631232,10.5,22.277,35.54978
-38.007,25.454,2019-02-07 15:15:46.001631232,21.1,22.182,35.541805
-38.007,25.454,2019-02-07 15:15:46.001631232,31.2,21.665,35.54879
-38.007,25.454,2019-02-07 15:15:46.001631232,40.899998,21.207,35.561787
-38.007,25.454,2019-02-07 15:15:46.001631232,50.8,21.096,35.566795
-38.007,25.454,2019-02-07 15:15:46.001631232,60.5,20.891,35.561783
-38.007,25.454,2019-02-07 15:15:46.001631232,70.4,20.665,35.571777
-38.007,25.454,2019-02-07 15:15:46.001631232,81.0,20.265,35.56179
-38.007,25.454,2019-02-07 15:15:46.001631232,90.0,20.039,35.578793
-38.007,25.454,2019-02-07 15:15:46.001631232,98.6,19.629,35.553772
-38.007,25.454,2019-02-07 15:15:46.001631232,110.5,19.08,35.590767
-38.007,25.454,2019-02-07 15:15:46.001631232,120.5,18.727,35.592773
-38.007,25.454,2019-02-07 15:15:46.001631232,129.20001,18.449,35.59678
-38.007,25.454,2019-02-07 15:15:46.001631232,141.0,18.14,35.608788
-38.007,25.454,2019-02-07 15:15:46.001631232,150.6,18.024,35.605774
-38.007,25.454,2019-02-07 15:15:46.001631232,160.6,17.898,35.60778
-38.007,25.454,2019-02-07 15:15:46.001631232,170.70001,17.745,35.61078
-38.007,25.454,2019-02-07 15:15:46.001631232,180.20001,17.692,35.61376
-38.007,25.454,2019-02-07 15:15:46.001631232,190.70001,17.588,35.60977
-38.007,25.454,2019-02-07 15:15:46.001631232,200.5,17.478,35.608772
-38.007,25.454,2019-02-07 15:15:46.001631232,210.8,17.348,35.598763
-38.007,25.454,2019-02-07 15:15:46.001631232,220.6,17.277,35.59677
-38.007,25.454,2019-02-07 15:15:46.001631232,231.0,17.134,35.593765
-38.007,25.454,2019-02-07 15:15:46.001631232,240.3,16.98,35.583767
-38.007,25.454,2019-02-07 15:15:46.001631232,250.3,16.867,35.57977
-38.007,25.454,2019-02-07 15:15:46.001631232,260.7,16.701,35.571774
-38.007,25.454,2019-02-07 15:15:46.001631232,268.80002,16.599,35.56276
-38.007,25.454,2019-02-07 15:15:46.001631232,280.7,16.362,35.536774
-38.007,25.454,2019-02-07 15:15:46.001631232,290.5,16.208,35.522766
-38.007,25.454,2019-02-07 15:15:46.001631232,300.4,16.124,35.526756
-38.007,25.454,2019-02-07 15:15:46.001631232,310.5,15.998,35.514767
-38.007,25.454,2019-02-07 15:15:46.001631232,321.2,15.803,35.494762
-38.007,25.454,2019-02-07 15:15:46.001631232,330.6,15.672,35.48476
-38.007,25.454,2019-02-07 15:15:46.001631232,340.9,15.408,35.43975
-38.007,25.454,2019-02-07 15:15:46.001631232,350.5,15.167,35.40577
-38.007,25.454,2019-02-07 15:15:46.001631232,360.6,14.803,35.36677
-38.007,25.454,2019-02-07 15:15:46.001631232,380.6,14.502,35.375774
-38.007,25.454,2019-02-07 15:15:46.001631232,399.80002,14.23,35.354755
-38.007,25.454,2019-02-07 15:15:46.001631232,451.0,13.681,35.294758
-38.007,25.454,2019-02-07 15:15:46.001631232,500.9,13.084,35.228752
-38.007,25.454,2019-02-07 15:15:46.001631232,550.39996,12.566,35.166744
-38.007,25.454,2019-02-07 15:15:46.001631232,600.19995,11.952,35.082745
-38.007,25.454,2019-02-07 15:15:46.001631232,650.6,11.548,35.026752
-38.007,25.454,2019-02-07 15:15:46.001631232,701.0,10.908,34.936737
-38.007,25.454,2019-02-07 15:15:46.001631232,750.8,10.102,34.82874
-38.007,25.454,2019-02-07 15:15:46.001631232,800.6,9.541,34.76773
-38.007,25.454,2019-02-07 15:15:46.001631232,850.19995,9.121,34.726734
-38.007,25.454,2019-02-07 15:15:46.001631232,900.3,8.465,34.652737
-38.007,25.454,2019-02-07 15:15:46.001631232,950.8,7.488,34.559734
-38.007,25.454,2019-02-07 15:15:46.001631232,1001.0,6.627,34.488716
-38.007,25.454,2019-02-07 15:15:46.001631232,1050.7999,6.089,34.452717
-38.007,25.454,2019-02-07 15:15:46.001631232,1101.1,5.515,34.420715
-38.007,25.454,2019-02-07 15:15:46.001631232,1150.7,5.108,34.402706
-38.007,25.454,2019-02-07 15:15:46.001631232,1200.2,4.869,34.42071
-38.007,25.454,2019-02-07 15:15:46.001631232,1250.6,4.633,34.453705
-38.007,25.454,2019-02-07 15:15:46.001631232,1300.7,4.216,34.443703
-38.007,25.454,2019-02-07 15:15:46.001631232,1350.1,4.079,34.472706
-38.007,25.454,2019-02-07 15:15:46.001631232,1400.5,3.949,34.505703
-38.007,25.454,2019-02-07 15:15:46.001631232,1450.7,3.683,34.52271
-38.007,25.454,2019-02-07 15:15:46.001631232,1501.0,3.506,34.545704
-38.007,25.454,2019-02-07 15:15:46.001631232,1550.7999,3.372,34.56871
-38.007,25.454,2019-02-07 15:15:46.001631232,1601.0,3.247,34.590706
-38.007,25.454,2019-02-07 15:15:46.001631232,1650.7,3.205,34.6187
-38.007,25.454,2019-02-07 15:15:46.001631232,1700.5,3.087,34.6417
-38.007,25.454,2019-02-07 15:15:46.001631232,1750.2999,3.04,34.668705
-38.007,25.454,2019-02-07 15:15:46.001631232,1801.0,2.952,34.68571
-38.007,25.454,2019-02-07 15:15:46.001631232,1851.1,2.908,34.705704
-38.007,25.454,2019-02-07 15:15:46.001631232,1901.0,2.891,34.717705
-38.007,25.454,2019-02-07 15:15:46.001631232,1950.2,2.856,34.732708
-38.007,25.454,2019-02-07 15:15:46.001631232,1998.2999,2.828,34.746716
-39.229,142.089,2019-02-20 04:31:22.000474368,4.3,17.776,35.440094
-39.229,142.089,2019-02-20 04:31:22.000474368,10.400001,17.775,35.44017
-39.229,142.089,2019-02-20 04:31:22.000474368,17.099998,17.76,35.440083
-39.229,142.089,2019-02-20 04:31:22.000474368,24.4,17.754,35.440243
-39.229,142.089,2019-02-20 04:31:22.000474368,31.0,17.734,35.44115
-39.229,142.089,2019-02-20 04:31:22.000474368,38.2,17.72,35.441486
-39.229,142.089,2019-02-20 04:31:22.000474368,45.0,17.666,35.441746
-39.229,142.089,2019-02-20 04:31:22.000474368,52.5,16.922,35.397064
-39.229,142.089,2019-02-20 04:31:22.000474368,59.399998,15.042,35.323624
-39.229,142.089,2019-02-20 04:31:22.000474368,67.3,13.735,35.323074
-39.229,142.089,2019-02-20 04:31:22.000474368,75.200005,13.26,35.307945
-39.229,142.089,2019-02-20 04:31:22.000474368,83.200005,13.096,35.32946
-39.229,142.089,2019-02-20 04:31:22.000474368,91.100006,13.01,35.337498
-39.229,142.089,2019-02-20 04:31:22.000474368,99.100006,12.931,35.327435
-39.229,142.089,2019-02-20 04:31:22.000474368,106.700005,12.74,35.29292
-39.229,142.089,2019-02-20 04:31:22.000474368,114.9,12.771,35.309025
-39.229,142.089,2019-02-20 04:31:22.000474368,123.200005,12.619,35.28085
-39.229,142.089,2019-02-20 04:31:22.000474368,130.7,12.608,35.285675
-39.229,142.089,2019-02-20 04:31:22.000474368,139.1,12.522,35.269417
-39.229,142.089,2019-02-20 04:31:22.000474368,146.7,12.464,35.25932
-39.229,142.089,2019-02-20 04:31:22.000474368,155.1,12.412,35.247932
-39.229,142.089,2019-02-20 04:31:22.000474368,163.3,12.276,35.22271
-39.229,142.089,2019-02-20 04:31:22.000474368,171.5,12.149,35.202282
-39.229,142.089,2019-02-20 04:31:22.000474368,180.40001,12.111,35.19331
-39.229,142.089,2019-02-20 04:31:22.000474368,190.1,12.061,35.182842
-39.229,142.089,2019-02-20 04:31:22.000474368,200.2,11.92,35.156326
-39.229,142.089,2019-02-20 04:31:22.000474368,210.3,11.85,35.142403
-39.229,142.089,2019-02-20 04:31:22.000474368,221.40001,11.769,35.12609
-39.229,142.089,2019-02-20 04:31:22.000474368,232.2,11.744,35.122402
-39.229,142.089,2019-02-20 04:31:22.000474368,244.1,11.675,35.108643
-39.229,142.089,2019-02-20 04:31:22.000474368,256.09998,11.545,35.08454
-39.229,142.089,2019-02-20 04:31:22.000474368,270.19998,11.398,35.05665
-39.229,142.089,2019-02-20 04:31:22.000474368,284.3,11.219,35.024734
-39.229,142.089,2019-02-20 04:31:22.000474368,297.9,11.024,34.986843
-39.229,142.089,2019-02-20 04:31:22.000474368,313.19998,10.771,34.938362
-39.229,142.089,2019-02-20 04:31:22.000474368,330.19998,10.605,34.905716
-39.229,142.089,2019-02-20 04:31:22.000474368,347.09998,10.381,34.8637
-39.229,142.089,2019-02-20 04:31:22.000474368,364.3,10.139,34.819614
-39.229,142.089,2019-02-20 04:31:22.000474368,382.9,9.902,34.781506
-39.229,142.089,2019-02-20 04:31:22.000474368,403.0,9.701,34.74648
-39.229,142.089,2019-02-20 04:31:22.000474368,422.9,9.518,34.716423
-39.229,142.089,2019-02-20 04:31:22.000474368,445.19998,9.339,34.684444
-39.229,142.089,2019-02-20 04:31:22.000474368,467.9,9.153,34.654324
-39.229,142.089,2019-02-20 04:31:22.000474368,492.3,9.001,34.630386
-39.229,142.089,2019-02-20 04:31:22.000474368,517.1,8.836,34.60532
-39.229,142.089,2019-02-20 04:31:22.000474368,544.0,8.693,34.58339
-39.229,142.089,2019-02-20 04:31:22.000474368,572.39996,8.506,34.558422
-39.229,142.089,2019-02-20 04:31:22.000474368,600.89996,8.298,34.535496
-39.229,142.089,2019-02-20 04:31:22.000474368,632.0,8.018,34.510464
-39.229,142.089,2019-02-20 04:31:22.000474368,665.0,7.733,34.49255
-39.229,142.089,2019-02-20 04:31:22.000474368,699.0,7.396,34.473434
-39.229,142.089,2019-02-20 04:31:22.000474368,735.2,7.099,34.45685
-39.229,142.089,2019-02-20 04:31:22.000474368,772.1,6.566,34.43147
-39.229,142.089,2019-02-20 04:31:22.000474368,812.1,6.162,34.413548
-39.229,142.089,2019-02-20 04:31:22.000474368,854.3,5.738,34.398575
-39.229,142.089,2019-02-20 04:31:22.000474368,897.89996,5.279,34.389515
-39.229,142.089,2019-02-20 04:31:22.000474368,944.1,4.849,34.387436
-39.229,142.089,2019-02-20 04:31:22.000474368,991.89996,4.474,34.395382
-39.229,142.089,2019-02-20 04:31:22.000474368,1043.1001,4.136,34.408367
-39.229,142.089,2019-02-20 04:31:22.000474368,1097.2001,3.811,34.42827
-39.229,142.089,2019-02-20 04:31:22.000474368,1153.4,3.563,34.447247
-39.229,142.089,2019-02-20 04:31:22.000474368,1211.8,3.389,34.467255
-39.229,142.089,2019-02-20 04:31:22.000474368,1273.9,3.196,34.488205
-39.229,142.089,2019-02-20 04:31:22.000474368,1340.1001,3.036,34.51224
-39.229,142.089,2019-02-20 04:31:22.000474368,1408.3,2.851,34.54313
-39.229,142.089,2019-02-20 04:31:22.000474368,1480.9,2.773,34.561184
-39.229,142.089,2019-02-20 04:31:22.000474368,1556.8,2.653,34.59315
-39.229,142.089,2019-02-20 04:31:22.000474368,1636.2001,2.554,34.625153
-39.229,142.089,2019-02-20 04:31:22.000474368,1720.3,2.455,34.65615
-39.229,142.089,2019-02-20 04:31:22.000474368,1809.1001,2.36,34.680126
-39.229,142.089,2019-02-20 04:31:22.000474368,1901.3,2.293,34.693096
-39.229,142.089,2019-02-20 04:31:22.000474368,1991.3,2.276,34.697094
-37.763,26.032,2019-02-27 23:26:18.002505216,6.9,22.021,35.57379
-37.763,26.032,2019-02-27 23:26:18.002505216,11.1,22.022,35.57479
-37.763,26.032,2019-02-27 23:26:18.002505216,21.0,22.023,35.57379
-37.763,26.032,2019-02-27 23:26:18.002505216,30.4,22.027,35.57479
-37.763,26.032,2019-02-27 23:26:18.002505216,40.399998,22.013,35.570805
-37.763,26.032,2019-02-27 23:26:18.002505216,50.5,21.971,35.56979
-37.763,26.032,2019-02-27 23:26:18.002505216,58.399998,21.926,35.562798
-37.763,26.032,2019-02-27 23:26:18.002505216,71.2,21.034,35.55079
-37.763,26.032,2019-02-27 23:26:18.002505216,80.299995,20.702,35.55679
-37.763,26.032,2019-02-27 23:26:18.002505216,91.1,20.462,35.561787
-37.763,26.032,2019-02-27 23:26:18.002505216,100.5,20.096,35.576782
-37.763,26.032,2019-02-27 23:26:18.002505216,110.9,19.846,35.582775
-37.763,26.032,2019-02-27 23:26:18.002505216,121.1,19.399,35.57278
-37.763,26.032,2019-02-27 23:26:18.002505216,130.5,18.985,35.580784
-37.763,26.032,2019-02-27 23:26:18.002505216,141.1,18.639,35.58278
-37.763,26.032,2019-02-27 23:26:18.002505216,150.90001,18.382,35.590775
-37.763,26.032,2019-02-27 23:26:18.002505216,160.90001,18.156,35.607773
-37.763,26.032,2019-02-27 23:26:18.002505216,170.8,18.059,35.61976
-37.763,26.032,2019-02-27 23:26:18.002505216,180.5,17.858,35.613777
-37.763,26.032,2019-02-27 23:26:18.002505216,190.8,17.729,35.614777
-37.763,26.032,2019-02-27 23:26:18.002505216,200.3,17.651,35.61576
-37.763,26.032,2019-02-27 23:26:18.002505216,210.5,17.574,35.616768
-37.763,26.032,2019-02-27 23:26:18.002505216,220.20001,17.529,35.614773
-37.763,26.032,2019-02-27 23:26:18.002505216,231.0,17.448,35.61177
-37.763,26.032,2019-02-27 23:26:18.002505216,241.0,17.37,35.611763
-37.763,26.032,2019-02-27 23:26:18.002505216,250.3,17.272,35.606773
-37.763,26.032,2019-02-27 23:26:18.002505216,260.5,17.078,35.58078
-37.763,26.032,2019-02-27 23:26:18.002505216,270.6,16.994,35.589764
-37.763,26.032,2019-02-27 23:26:18.002505216,280.7,16.843,35.577766
-37.763,26.032,2019-02-27 23:26:18.002505216,290.9,16.686,35.565773
-37.763,26.032,2019-02-27 23:26:18.002505216,300.9,16.352,35.52078
-37.763,26.032,2019-02-27 23:26:18.002505216,309.5,16.298,35.520763
-37.763,26.032,2019-02-27 23:26:18.002505216,320.7,16.237,35.526768
-37.763,26.032,2019-02-27 23:26:18.002505216,331.1,16.012,35.512768
-37.763,26.032,2019-02-27 23:26:18.002505216,341.1,15.801,35.491764
-37.763,26.032,2019-02-27 23:26:18.002505216,351.0,15.623,35.46776
-37.763,26.032,2019-02-27 23:26:18.002505216,361.0,15.357,35.439766
-37.763,26.032,2019-02-27 23:26:18.002505216,380.30002,15.169,35.445763
-37.763,26.032,2019-02-27 23:26:18.002505216,400.9,14.895,35.423767
-37.763,26.032,2019-02-27 23:26:18.002505216,450.7,13.935,35.29875
-37.763,26.032,2019-02-27 23:26:18.002505216,501.2,13.544,35.30174
-37.763,26.032,2019-02-27 23:26:18.002505216,550.8,13.081,35.239754
-37.763,26.032,2019-02-27 23:26:18.002505216,601.1,12.558,35.168743
-37.763,26.032,2019-02-27 23:26:18.002505216,650.69995,11.952,35.08075
-37.763,26.032,2019-02-27 23:26:18.002505216,700.89996,11.286,34.976738
-37.763,26.032,2019-02-27 23:26:18.002505216,751.1,10.77,34.91774
-37.763,26.032,2019-02-27 23:26:18.002505216,800.69995,10.083,34.83974
-37.763,26.032,2019-02-27 23:26:18.002505216,851.0,9.505,34.784733
-37.763,26.032,2019-02-27 23:26:18.002505216,900.8,9.042,34.727734
-37.763,26.032,2019-02-27 23:26:18.002505216,950.6,7.91,34.575733
-37.763,26.032,2019-02-27 23:26:18.002505216,1000.89996,7.346,34.563725
-37.763,26.032,2019-02-27 23:26:18.002505216,1050.6,6.22,34.436718
-37.763,26.032,2019-02-27 23:26:18.002505216,1099.2,5.449,34.371723
-37.763,26.032,2019-02-27 23:26:18.002505216,1150.4,5.546,34.45971
-37.763,26.032,2019-02-27 23:26:18.002505216,1200.7,4.865,34.388714
-37.763,26.032,2019-02-27 23:26:18.002505216,1301.0,4.471,34.447716
-37.763,26.032,2019-02-27 23:26:18.002505216,1350.4,4.352,34.467712
-37.763,26.032,2019-02-27 23:26:18.002505216,1400.9,4.037,34.47272
-37.763,26.032,2019-02-27 23:26:18.002505216,1450.7,4.012,34.535717
-37.763,26.032,2019-02-27 23:26:18.002505216,1500.7,3.812,34.55272
-37.763,26.032,2019-02-27 23:26:18.002505216,1550.9,3.641,34.570698
-37.763,26.032,2019-02-27 23:26:18.002505216,1600.6,3.464,34.578693
-37.763,26.032,2019-02-27 23:26:18.002505216,1650.6,3.346,34.59571
-37.763,26.032,2019-02-27 23:26:18.002505216,1700.5,3.24,34.62371
-37.763,26.032,2019-02-27 23:26:18.002505216,1750.6,3.085,34.64271
-37.763,26.032,2019-02-27 23:26:18.002505216,1800.6,3.004,34.657703
-37.763,26.032,2019-02-27 23:26:18.002505216,1850.6,2.966,34.6767
-37.763,26.032,2019-02-27 23:26:18.002505216,1900.7999,2.919,34.698708
-37.763,26.032,2019-02-27 23:26:18.002505216,1950.4,2.883,34.717712
-37.763,26.032,2019-02-27 23:26:18.002505216,1999.7,2.853,34.733715
-48.136,128.389,2019-01-06 19:10:56.002052864,4.3999996,9.198,34.479946
-48.136,128.389,2019-01-06 19:10:56.002052864,10.4,9.192,34.477802
-48.136,128.389,2019-01-06 19:10:56.002052864,17.6,9.206,34.481888
-48.136,128.389,2019-01-06 19:10:56.002052864,24.800001,9.211,34.483032
